,fname,class_name,height,width,xmin,ymin,xmax,ymax
237,../Data/Images/basset_hound/basset_hound_139.jpg,basset_hound,500.0,335.0,90.0,66.0,233.0,219.0
238,../Data/Images/scottish_terrier/scottish_terrier_125.jpg,scottish_terrier,500.0,375.0,186.0,2.0,348.0,286.0
239,../Data/Images/saint_bernard/saint_bernard_106.jpg,saint_bernard,500.0,333.0,136.0,86.0,255.0,184.0
240,../Data/Images/shiba_inu/shiba_inu_109.jpg,shiba_inu,375.0,500.0,169.0,126.0,264.0,229.0
241,../Data/Images/saint_bernard/saint_bernard_112.jpg,saint_bernard,332.0,500.0,64.0,56.0,285.0,264.0
242,../Data/Images/birman/Birman_158.jpg,birman,362.0,500.0,142.0,235.0,211.0,301.0
243,../Data/Images/scottish_terrier/scottish_terrier_131.jpg,scottish_terrier,358.0,500.0,50.0,48.0,228.0,265.0
244,../Data/Images/shiba_inu/shiba_inu_135.jpg,shiba_inu,500.0,375.0,171.0,33.0,347.0,247.0
245,../Data/Images/birman/Birman_170.jpg,birman,500.0,332.0,111.0,8.0,361.0,250.0
246,../Data/Images/basset_hound/basset_hound_105.jpg,basset_hound,375.0,500.0,46.0,15.0,304.0,366.0
247,../Data/Images/scottish_terrier/scottish_terrier_119.jpg,scottish_terrier,500.0,416.0,279.0,16.0,466.0,223.0
248,../Data/Images/siamese/Siamese_184.jpg,siamese,500.0,375.0,193.0,54.0,334.0,212.0
249,../Data/Images/egyptian_mau/Egyptian_Mau_170.jpg,egyptian_mau,450.0,373.0,314.0,136.0,448.0,262.0
250,../Data/Images/egyptian_mau/Egyptian_Mau_164.jpg,egyptian_mau,448.0,336.0,288.0,35.0,400.0,146.0
251,../Data/Images/basset_hound/basset_hound_111.jpg,basset_hound,500.0,332.0,193.0,122.0,303.0,255.0
252,../Data/Images/shiba_inu/shiba_inu_121.jpg,shiba_inu,332.0,500.0,75.0,92.0,232.0,272.0
253,../Data/Images/birman/Birman_164.jpg,birman,352.0,319.0,45.0,10.0,315.0,309.0
254,../Data/Images/ragdoll/Ragdoll_175.jpg,ragdoll,500.0,333.0,376.0,136.0,485.0,235.0
255,../Data/Images/ragdoll/Ragdoll_161.jpg,ragdoll,500.0,309.0,112.0,5.0,235.0,139.0
256,../Data/Images/american_pit_bull_terrier/american_pit_bull_terrier_159.jpg,american_pit_bull_terrier,291.0,300.0,30.0,11.0,279.0,173.0
257,../Data/Images/american_pit_bull_terrier/american_pit_bull_terrier_171.jpg,american_pit_bull_terrier,300.0,240.0,171.0,75.0,259.0,189.0
258,../Data/Images/ragdoll/Ragdoll_149.jpg,ragdoll,375.0,500.0,70.0,4.0,319.0,276.0
259,../Data/Images/boxer/boxer_187.jpg,boxer,500.0,334.0,212.0,39.0,455.0,248.0
260,../Data/Images/american_pit_bull_terrier/american_pit_bull_terrier_165.jpg,american_pit_bull_terrier,300.0,225.0,115.0,9.0,267.0,170.0
261,../Data/Images/havanese/havanese_104.jpg,havanese,416.0,500.0,156.0,119.0,327.0,253.0
262,../Data/Images/leonberger/leonberger_108.jpg,leonberger,500.0,462.0,25.0,4.0,495.0,411.0
263,../Data/Images/havanese/havanese_110.jpg,havanese,375.0,500.0,110.0,229.0,249.0,356.0
264,../Data/Images/boxer/boxer_178.jpg,boxer,500.0,333.0,144.0,23.0,385.0,266.0
265,../Data/Images/maine_coon/Maine_Coon_13.jpg,maine_coon,500.0,388.0,231.0,30.0,380.0,227.0
266,../Data/Images/great_pyrenees/great_pyrenees_158.jpg,great_pyrenees,500.0,375.0,230.0,134.0,317.0,223.0
267,../Data/Images/british_shorthair/British_Shorthair_201.jpg,british_shorthair,500.0,375.0,168.0,32.0,375.0,189.0
268,../Data/Images/japanese_chin/japanese_chin_11.jpg,japanese_chin,357.0,500.0,30.0,152.0,242.0,323.0
269,../Data/Images/havanese/havanese_138.jpg,havanese,500.0,339.0,53.0,104.0,154.0,184.0
270,../Data/Images/leonberger/leonberger_134.jpg,leonberger,500.0,333.0,103.0,68.0,356.0,284.0
271,../Data/Images/english_cocker_spaniel/english_cocker_spaniel_12.jpg,english_cocker_spaniel,500.0,333.0,98.0,49.0,345.0,286.0
272,../Data/Images/boxer/boxer_150.jpg,boxer,500.0,375.0,220.0,112.0,300.0,278.0
273,../Data/Images/great_pyrenees/great_pyrenees_170.jpg,great_pyrenees,500.0,375.0,125.0,61.0,232.0,147.0
274,../Data/Images/boxer/boxer_144.jpg,boxer,500.0,375.0,121.0,54.0,235.0,146.0
275,../Data/Images/great_pyrenees/great_pyrenees_164.jpg,great_pyrenees,375.0,500.0,104.0,49.0,273.0,209.0
276,../Data/Images/leonberger/leonberger_120.jpg,leonberger,500.0,375.0,163.0,91.0,348.0,242.0
277,../Data/Images/bombay/Bombay_172.jpg,bombay,428.0,438.0,302.0,10.0,418.0,141.0
278,../Data/Images/staffordshire_bull_terrier/staffordshire_bull_terrier_107.jpg,staffordshire_bull_terrier,500.0,432.0,101.0,53.0,240.0,219.0
279,../Data/Images/beagle/beagle_113.jpg,beagle,333.0,500.0,15.0,118.0,275.0,395.0
280,../Data/Images/sphynx/Sphynx_108.jpg,sphynx,500.0,334.0,217.0,100.0,306.0,195.0
281,../Data/Images/beagle/beagle_107.jpg,beagle,500.0,361.0,148.0,86.0,336.0,238.0
282,../Data/Images/staffordshire_bull_terrier/staffordshire_bull_terrier_113.jpg,staffordshire_bull_terrier,500.0,375.0,44.0,6.0,499.0,343.0
283,../Data/Images/staffordshire_bull_terrier/staffordshire_bull_terrier_12.jpg,staffordshire_bull_terrier,350.0,500.0,101.0,77.0,209.0,310.0
284,../Data/Images/bombay/Bombay_166.jpg,bombay,600.0,600.0,315.0,9.0,497.0,182.0
285,../Data/Images/bengal/Bengal_103.jpg,bengal,500.0,371.0,177.0,9.0,361.0,240.0
286,../Data/Images/keeshond/keeshond_184.jpg,keeshond,483.0,500.0,168.0,39.0,396.0,338.0
287,../Data/Images/abyssinian/Abyssinian_193.jpg,abyssinian,300.0,225.0,124.0,5.0,268.0,152.0
288,../Data/Images/american_bulldog/american_bulldog_142.jpg,american_bulldog,333.0,500.0,84.0,34.0,320.0,246.0
289,../Data/Images/sphynx/Sphynx_134.jpg,sphynx,500.0,332.0,147.0,6.0,390.0,204.0
290,../Data/Images/keeshond/keeshond_190.jpg,keeshond,375.0,500.0,26.0,30.0,260.0,275.0
291,../Data/Images/bengal/Bengal_117.jpg,bengal,500.0,332.0,195.0,34.0,285.0,129.0
292,../Data/Images/miniature_pinscher/miniature_pinscher_149.jpg,miniature_pinscher,300.0,225.0,178.0,42.0,248.0,109.0
293,../Data/Images/abyssinian/Abyssinian_178.jpg,abyssinian,400.0,400.0,78.0,12.0,305.0,261.0
294,../Data/Images/samoyed/samoyed_148.jpg,samoyed,500.0,375.0,249.0,48.0,392.0,202.0
295,../Data/Images/samoyed/samoyed_160.jpg,samoyed,500.0,333.0,357.0,36.0,426.0,143.0
296,../Data/Images/miniature_pinscher/miniature_pinscher_175.jpg,miniature_pinscher,300.0,225.0,91.0,40.0,205.0,142.0
297,../Data/Images/american_bulldog/american_bulldog_181.jpg,american_bulldog,500.0,334.0,122.0,31.0,356.0,247.0
298,../Data/Images/keeshond/keeshond_147.jpg,keeshond,500.0,372.0,36.0,25.0,319.0,301.0
299,../Data/Images/abyssinian/Abyssinian_150.jpg,abyssinian,500.0,363.0,160.0,17.0,491.0,307.0
300,../Data/Images/keeshond/keeshond_153.jpg,keeshond,500.0,375.0,263.0,104.0,357.0,257.0
301,../Data/Images/abyssinian/Abyssinian_144.jpg,abyssinian,500.0,359.0,91.0,15.0,238.0,164.0
302,../Data/Images/miniature_pinscher/miniature_pinscher_161.jpg,miniature_pinscher,300.0,225.0,85.0,5.0,227.0,181.0
303,../Data/Images/samoyed/samoyed_174.jpg,samoyed,500.0,334.0,254.0,60.0,375.0,188.0
304,../Data/Images/english_cocker_spaniel/english_cocker_spaniel_157.jpg,english_cocker_spaniel,500.0,485.0,142.0,37.0,339.0,211.0
305,../Data/Images/maine_coon/Maine_Coon_128.jpg,maine_coon,375.0,500.0,117.0,66.0,230.0,195.0
306,../Data/Images/yorkshire_terrier/yorkshire_terrier_103.jpg,yorkshire_terrier,326.0,500.0,142.0,181.0,284.0,298.0
307,../Data/Images/yorkshire_terrier/yorkshire_terrier_117.jpg,yorkshire_terrier,300.0,225.0,83.0,1.0,225.0,148.0
308,../Data/Images/havanese/havanese_12.jpg,havanese,357.0,500.0,65.0,104.0,299.0,300.0
309,../Data/Images/english_cocker_spaniel/english_cocker_spaniel_143.jpg,english_cocker_spaniel,500.0,375.0,190.0,97.0,312.0,244.0
310,../Data/Images/wheaten_terrier/wheaten_terrier_122.jpg,wheaten_terrier,500.0,492.0,122.0,86.0,293.0,249.0
311,../Data/Images/japanese_chin/japanese_chin_146.jpg,japanese_chin,500.0,375.0,136.0,21.0,284.0,148.0
312,../Data/Images/persian/Persian_197.jpg,persian,500.0,333.0,130.0,19.0,349.0,251.0
313,../Data/Images/british_shorthair/British_Shorthair_188.jpg,british_shorthair,335.0,500.0,98.0,29.0,318.0,251.0
314,../Data/Images/japanese_chin/japanese_chin_152.jpg,japanese_chin,500.0,375.0,149.0,57.0,250.0,128.0
315,../Data/Images/persian/Persian_183.jpg,persian,500.0,437.0,214.0,29.0,385.0,198.0
316,../Data/Images/maine_coon/Maine_Coon_100.jpg,maine_coon,500.0,357.0,89.0,15.0,298.0,236.0
317,../Data/Images/wheaten_terrier/wheaten_terrier_136.jpg,wheaten_terrier,500.0,375.0,129.0,62.0,248.0,160.0
318,../Data/Images/chihuahua/chihuahua_160.jpg,chihuahua,225.0,300.0,16.0,26.0,183.0,160.0
319,../Data/Images/persian/Persian_168.jpg,persian,500.0,333.0,280.0,88.0,464.0,241.0
320,../Data/Images/british_shorthair/British_Shorthair_163.jpg,british_shorthair,500.0,365.0,257.0,84.0,336.0,174.0
321,../Data/Images/pug/pug_128.jpg,pug,300.0,225.0,92.0,23.0,228.0,132.0
322,../Data/Images/british_shorthair/British_Shorthair_177.jpg,british_shorthair,500.0,333.0,201.0,22.0,314.0,136.0
323,../Data/Images/english_cocker_spaniel/english_cocker_spaniel_180.jpg,english_cocker_spaniel,500.0,391.0,75.0,26.0,215.0,167.0
324,../Data/Images/chihuahua/chihuahua_174.jpg,chihuahua,274.0,300.0,71.0,25.0,211.0,131.0
325,../Data/Images/russian_blue/Russian_Blue_132.jpg,russian_blue,500.0,333.0,208.0,63.0,341.0,216.0
326,../Data/Images/japanese_chin/japanese_chin_185.jpg,japanese_chin,500.0,385.0,105.0,77.0,363.0,301.0
327,../Data/Images/pug/pug_114.jpg,pug,375.0,500.0,55.0,118.0,252.0,260.0
328,../Data/Images/persian/Persian_140.jpg,persian,358.0,500.0,84.0,99.0,295.0,300.0
329,../Data/Images/pug/pug_100.jpg,pug,333.0,500.0,29.0,95.0,200.0,266.0
330,../Data/Images/chihuahua/chihuahua_148.jpg,chihuahua,300.0,258.0,66.0,49.0,229.0,187.0
331,../Data/Images/english_setter/english_setter_18.jpg,english_setter,500.0,335.0,187.0,28.0,316.0,162.0
332,../Data/Images/russian_blue/Russian_Blue_127.jpg,russian_blue,333.0,500.0,63.0,73.0,267.0,312.0
333,../Data/Images/japanese_chin/japanese_chin_190.jpg,japanese_chin,333.0,500.0,89.0,55.0,241.0,222.0
334,../Data/Images/pug/pug_101.jpg,pug,500.0,333.0,71.0,47.0,269.0,218.0
335,../Data/Images/persian/Persian_141.jpg,persian,500.0,396.0,190.0,61.0,450.0,304.0
336,../Data/Images/chihuahua/chihuahua_149.jpg,chihuahua,300.0,286.0,65.0,27.0,180.0,130.0
337,../Data/Images/pug/pug_115.jpg,pug,375.0,500.0,181.0,192.0,342.0,321.0
338,../Data/Images/japanese_chin/japanese_chin_184.jpg,japanese_chin,500.0,419.0,93.0,48.0,376.0,270.0
339,../Data/Images/persian/Persian_155.jpg,persian,500.0,389.0,87.0,166.0,171.0,237.0
340,../Data/Images/russian_blue/Russian_Blue_133.jpg,russian_blue,500.0,333.0,62.0,1.0,386.0,281.0
341,../Data/Images/british_shorthair/British_Shorthair_176.jpg,british_shorthair,500.0,375.0,76.0,37.0,340.0,280.0
342,../Data/Images/russian_blue/Russian_Blue_10.jpg,russian_blue,233.0,350.0,80.0,48.0,166.0,131.0
343,../Data/Images/chihuahua/chihuahua_175.jpg,chihuahua,300.0,225.0,78.0,48.0,185.0,185.0
344,../Data/Images/english_cocker_spaniel/english_cocker_spaniel_181.jpg,english_cocker_spaniel,362.0,500.0,19.0,97.0,333.0,306.0
345,../Data/Images/chihuahua/chihuahua_161.jpg,chihuahua,199.0,300.0,79.0,27.0,174.0,146.0
346,../Data/Images/pug/pug_129.jpg,pug,300.0,225.0,137.0,21.0,252.0,118.0
347,../Data/Images/british_shorthair/British_Shorthair_162.jpg,british_shorthair,500.0,335.0,113.0,27.0,358.0,218.0
348,../Data/Images/persian/Persian_169.jpg,persian,376.0,500.0,122.0,47.0,313.0,241.0
349,../Data/Images/persian/Persian_182.jpg,persian,500.0,334.0,212.0,44.0,313.0,145.0
350,../Data/Images/japanese_chin/japanese_chin_153.jpg,japanese_chin,500.0,430.0,46.0,39.0,225.0,178.0
351,../Data/Images/british_shorthair/British_Shorthair_189.jpg,british_shorthair,425.0,500.0,148.0,145.0,394.0,412.0
352,../Data/Images/wheaten_terrier/wheaten_terrier_137.jpg,wheaten_terrier,500.0,375.0,200.0,91.0,331.0,209.0
353,../Data/Images/maine_coon/Maine_Coon_101.jpg,maine_coon,444.0,500.0,134.0,29.0,290.0,210.0
354,../Data/Images/maine_coon/Maine_Coon_115.jpg,maine_coon,334.0,500.0,22.0,1.0,273.0,301.0
355,../Data/Images/wheaten_terrier/wheaten_terrier_123.jpg,wheaten_terrier,459.0,500.0,70.0,41.0,375.0,330.0
356,../Data/Images/persian/Persian_196.jpg,persian,500.0,350.0,50.0,1.0,302.0,228.0
357,../Data/Images/japanese_chin/japanese_chin_147.jpg,japanese_chin,375.0,500.0,20.0,152.0,216.0,336.0
358,../Data/Images/yorkshire_terrier/yorkshire_terrier_116.jpg,yorkshire_terrier,300.0,247.0,50.0,1.0,232.0,154.0
359,../Data/Images/english_cocker_spaniel/english_cocker_spaniel_142.jpg,english_cocker_spaniel,500.0,417.0,274.0,83.0,378.0,168.0
360,../Data/Images/havanese/havanese_13.jpg,havanese,500.0,333.0,142.0,28.0,293.0,173.0
361,../Data/Images/ragdoll/Ragdoll_202.jpg,ragdoll,500.0,375.0,125.0,9.0,307.0,211.0
362,../Data/Images/maine_coon/Maine_Coon_129.jpg,maine_coon,500.0,333.0,131.0,29.0,284.0,186.0
363,../Data/Images/english_cocker_spaniel/english_cocker_spaniel_156.jpg,english_cocker_spaniel,500.0,375.0,207.0,58.0,327.0,168.0
364,../Data/Images/yorkshire_terrier/yorkshire_terrier_102.jpg,yorkshire_terrier,385.0,500.0,109.0,51.0,272.0,181.0
365,../Data/Images/miniature_pinscher/miniature_pinscher_160.jpg,miniature_pinscher,300.0,225.0,65.0,20.0,218.0,129.0
366,../Data/Images/abyssinian/Abyssinian_145.jpg,abyssinian,800.0,577.0,230.0,112.0,403.0,271.0
367,../Data/Images/keeshond/keeshond_152.jpg,keeshond,500.0,375.0,267.0,35.0,388.0,187.0
368,../Data/Images/american_bulldog/american_bulldog_194.jpg,american_bulldog,461.0,500.0,138.0,22.0,360.0,201.0
369,../Data/Images/bombay/Bombay_198.jpg,bombay,300.0,225.0,61.0,1.0,248.0,200.0
370,../Data/Images/samoyed/samoyed_175.jpg,samoyed,500.0,334.0,215.0,70.0,287.0,186.0
371,../Data/Images/samoyed/samoyed_161.jpg,samoyed,500.0,333.0,284.0,11.0,353.0,101.0
372,../Data/Images/abyssinian/Abyssinian_151.jpg,abyssinian,350.0,233.0,163.0,61.0,212.0,109.0
373,../Data/Images/keeshond/keeshond_146.jpg,keeshond,500.0,333.0,160.0,1.0,390.0,294.0
374,../Data/Images/american_bulldog/american_bulldog_180.jpg,american_bulldog,500.0,334.0,46.0,23.0,417.0,334.0
375,../Data/Images/miniature_pinscher/miniature_pinscher_174.jpg,miniature_pinscher,300.0,225.0,72.0,18.0,190.0,159.0
376,../Data/Images/abyssinian/Abyssinian_179.jpg,abyssinian,263.0,360.0,73.0,18.0,184.0,130.0
377,../Data/Images/samoyed/samoyed_149.jpg,samoyed,500.0,375.0,234.0,124.0,312.0,237.0
378,../Data/Images/miniature_pinscher/miniature_pinscher_148.jpg,miniature_pinscher,300.0,225.0,104.0,60.0,191.0,130.0
379,../Data/Images/bengal/Bengal_116.jpg,bengal,500.0,230.0,16.0,26.0,132.0,150.0
380,../Data/Images/bengal/Bengal_102.jpg,bengal,334.0,500.0,67.0,18.0,185.0,166.0
381,../Data/Images/sphynx/Sphynx_121.jpg,sphynx,334.0,500.0,145.0,62.0,287.0,209.0
382,../Data/Images/american_bulldog/american_bulldog_143.jpg,american_bulldog,500.0,333.0,223.0,24.0,485.0,250.0
383,../Data/Images/abyssinian/Abyssinian_192.jpg,abyssinian,300.0,176.0,133.0,5.0,239.0,110.0
384,../Data/Images/keeshond/keeshond_185.jpg,keeshond,459.0,440.0,44.0,39.0,402.0,426.0
385,../Data/Images/bombay/Bombay_167.jpg,bombay,500.0,486.0,120.0,11.0,459.0,369.0
386,../Data/Images/staffordshire_bull_terrier/staffordshire_bull_terrier_13.jpg,staffordshire_bull_terrier,500.0,352.0,92.0,87.0,191.0,178.0
387,../Data/Images/staffordshire_bull_terrier/staffordshire_bull_terrier_112.jpg,staffordshire_bull_terrier,500.0,375.0,105.0,52.0,451.0,328.0
388,../Data/Images/staffordshire_bull_terrier/staffordshire_bull_terrier_106.jpg,staffordshire_bull_terrier,333.0,500.0,116.0,95.0,221.0,201.0
389,../Data/Images/bombay/Bombay_173.jpg,bombay,334.0,500.0,135.0,104.0,253.0,225.0
390,../Data/Images/beagle/beagle_112.jpg,beagle,333.0,500.0,24.0,227.0,232.0,392.0
391,../Data/Images/leonberger/leonberger_121.jpg,leonberger,500.0,375.0,162.0,60.0,305.0,208.0
392,../Data/Images/great_pyrenees/great_pyrenees_165.jpg,great_pyrenees,333.0,500.0,71.0,98.0,187.0,192.0
393,../Data/Images/boxer/boxer_145.jpg,boxer,334.0,500.0,178.0,167.0,290.0,275.0
394,../Data/Images/japanese_chin/japanese_chin_10.jpg,japanese_chin,410.0,500.0,69.0,88.0,211.0,210.0
395,../Data/Images/great_pyrenees/great_pyrenees_171.jpg,great_pyrenees,500.0,375.0,351.0,71.0,450.0,175.0
396,../Data/Images/boxer/boxer_151.jpg,boxer,500.0,333.0,188.0,44.0,367.0,259.0
397,../Data/Images/english_cocker_spaniel/english_cocker_spaniel_13.jpg,english_cocker_spaniel,333.0,500.0,1.0,52.0,331.0,349.0
398,../Data/Images/leonberger/leonberger_135.jpg,leonberger,500.0,393.0,52.0,31.0,385.0,262.0
399,../Data/Images/havanese/havanese_139.jpg,havanese,500.0,476.0,160.0,6.0,463.0,273.0
400,../Data/Images/great_pyrenees/great_pyrenees_159.jpg,great_pyrenees,500.0,479.0,62.0,44.0,238.0,257.0
401,../Data/Images/boxer/boxer_179.jpg,boxer,500.0,333.0,141.0,17.0,382.0,286.0
402,../Data/Images/havanese/havanese_111.jpg,havanese,375.0,500.0,47.0,53.0,240.0,200.0
403,../Data/Images/british_shorthair/British_Shorthair_200.jpg,british_shorthair,500.0,332.0,171.0,27.0,326.0,183.0
404,../Data/Images/leonberger/leonberger_109.jpg,leonberger,500.0,334.0,150.0,27.0,322.0,219.0
405,../Data/Images/havanese/havanese_105.jpg,havanese,375.0,500.0,34.0,58.0,362.0,343.0
406,../Data/Images/boxer/boxer_186.jpg,boxer,500.0,281.0,202.0,88.0,322.0,254.0
407,../Data/Images/american_pit_bull_terrier/american_pit_bull_terrier_164.jpg,american_pit_bull_terrier,225.0,300.0,83.0,35.0,214.0,196.0
408,../Data/Images/american_pit_bull_terrier/american_pit_bull_terrier_170.jpg,american_pit_bull_terrier,300.0,291.0,91.0,29.0,225.0,135.0
409,../Data/Images/ragdoll/Ragdoll_148.jpg,ragdoll,450.0,443.0,62.0,34.0,318.0,264.0
410,../Data/Images/ragdoll/Ragdoll_160.jpg,ragdoll,500.0,304.0,103.0,1.0,224.0,122.0
411,../Data/Images/american_pit_bull_terrier/american_pit_bull_terrier_158.jpg,american_pit_bull_terrier,190.0,300.0,20.0,9.0,149.0,140.0
412,../Data/Images/ragdoll/Ragdoll_174.jpg,ragdoll,332.0,500.0,44.0,80.0,231.0,276.0
413,../Data/Images/egyptian_mau/Egyptian_Mau_165.jpg,egyptian_mau,2560.0,1920.0,1715.0,340.0,2555.0,1310.0
414,../Data/Images/birman/Birman_165.jpg,birman,500.0,375.0,116.0,1.0,431.0,276.0
415,../Data/Images/shiba_inu/shiba_inu_120.jpg,shiba_inu,500.0,437.0,136.0,120.0,179.0,178.0
416,../Data/Images/siamese/Siamese_191.jpg,siamese,317.0,500.0,12.0,11.0,314.0,274.0
417,../Data/Images/basset_hound/basset_hound_110.jpg,basset_hound,333.0,500.0,58.0,38.0,310.0,317.0
418,../Data/Images/siamese/Siamese_185.jpg,siamese,331.0,500.0,97.0,141.0,226.0,287.0
419,../Data/Images/scottish_terrier/scottish_terrier_118.jpg,scottish_terrier,484.0,500.0,43.0,27.0,362.0,366.0
420,../Data/Images/basset_hound/basset_hound_104.jpg,basset_hound,500.0,327.0,189.0,79.0,289.0,173.0
421,../Data/Images/birman/Birman_171.jpg,birman,400.0,500.0,107.0,30.0,279.0,203.0
422,../Data/Images/shiba_inu/shiba_inu_134.jpg,shiba_inu,334.0,500.0,110.0,27.0,245.0,225.0
423,../Data/Images/egyptian_mau/Egyptian_Mau_171.jpg,egyptian_mau,240.0,180.0,65.0,37.0,116.0,100.0
424,../Data/Images/scottish_terrier/scottish_terrier_130.jpg,scottish_terrier,500.0,375.0,95.0,1.0,364.0,322.0
425,../Data/Images/saint_bernard/saint_bernard_113.jpg,saint_bernard,332.0,500.0,126.0,79.0,276.0,202.0
426,../Data/Images/birman/Birman_159.jpg,birman,500.0,333.0,181.0,13.0,407.0,226.0
427,../Data/Images/shiba_inu/shiba_inu_108.jpg,shiba_inu,333.0,500.0,66.0,91.0,264.0,379.0
428,../Data/Images/saint_bernard/saint_bernard_107.jpg,saint_bernard,500.0,332.0,189.0,42.0,311.0,155.0
429,../Data/Images/scottish_terrier/scottish_terrier_124.jpg,scottish_terrier,375.0,500.0,74.0,19.0,348.0,277.0
430,../Data/Images/basset_hound/basset_hound_138.jpg,basset_hound,400.0,500.0,41.0,295.0,124.0,425.0
431,../Data/Images/english_setter/english_setter_172.jpg,english_setter,500.0,375.0,172.0,58.0,276.0,166.0
432,../Data/Images/german_shorthaired/german_shorthaired_133.jpg,german_shorthaired,500.0,333.0,105.0,71.0,319.0,268.0
433,../Data/Images/siamese/Siamese_152.jpg,siamese,333.0,500.0,60.0,7.0,325.0,284.0
434,../Data/Images/pomeranian/pomeranian_160.jpg,pomeranian,300.0,274.0,80.0,33.0,220.0,182.0
435,../Data/Images/newfoundland/newfoundland_135.jpg,newfoundland,333.0,500.0,65.0,48.0,284.0,266.0
436,../Data/Images/pomeranian/pomeranian_174.jpg,pomeranian,300.0,225.0,88.0,10.0,214.0,135.0
437,../Data/Images/newfoundland/newfoundland_121.jpg,newfoundland,462.0,500.0,112.0,80.0,329.0,267.0
438,../Data/Images/siamese/Siamese_146.jpg,siamese,500.0,375.0,151.0,39.0,374.0,292.0
439,../Data/Images/german_shorthaired/german_shorthaired_127.jpg,german_shorthaired,357.0,500.0,77.0,40.0,251.0,170.0
440,../Data/Images/english_setter/english_setter_166.jpg,english_setter,500.0,375.0,274.0,132.0,354.0,235.0
441,../Data/Images/newfoundland/newfoundland_109.jpg,newfoundland,500.0,334.0,152.0,46.0,248.0,136.0
442,../Data/Images/pomeranian/pomeranian_148.jpg,pomeranian,300.0,225.0,96.0,24.0,168.0,106.0
443,../Data/Images/english_setter/english_setter_162.jpg,english_setter,375.0,500.0,117.0,176.0,250.0,348.0
444,../Data/Images/german_shorthaired/german_shorthaired_123.jpg,german_shorthaired,375.0,500.0,172.0,23.0,277.0,105.0
445,../Data/Images/siamese/Siamese_142.jpg,siamese,500.0,439.0,98.0,11.0,317.0,242.0
446,../Data/Images/newfoundland/newfoundland_125.jpg,newfoundland,500.0,333.0,109.0,57.0,281.0,246.0
447,../Data/Images/pomeranian/pomeranian_170.jpg,pomeranian,225.0,300.0,40.0,35.0,182.0,201.0
448,../Data/Images/newfoundland/newfoundland_131.jpg,newfoundland,500.0,375.0,103.0,133.0,253.0,270.0
449,../Data/Images/pomeranian/pomeranian_164.jpg,pomeranian,300.0,224.0,116.0,19.0,247.0,145.0
450,../Data/Images/siamese/Siamese_156.jpg,siamese,500.0,334.0,119.0,29.0,221.0,143.0
